Suburb/Town,Sports Played,Facility_Count,Lat,Long
Drysdale,Fitness / Gymnasium Workouts,1,-38.171824,144.570523
Drysdale,Golf,1,-38.183061,144.532746
Drysdale,Lawn Bowls,1,-38.171208,144.571328
Drysdale,Netball,2,-38.175026,144.561327
Drysdale,Tennis (Outdoor),2,-38.171875,144.567721
Dumbalk,Cricket,1,-38.534442,146.10029
Dumbalk,Equestrian,1,-38.534442,146.10029
Dumbalk,Tennis (Outdoor),1,-38.534442,146.10029
Dumbalk North,Tennis (Outdoor),1,-38.507054,146.171301
Dunkeld,Australian Rules Football,1,-37.653317,142.337842
Dunkeld,Cricket,1,-37.653317,142.337842
Dunkeld,Equestrian,1,-37.63943,142.347617
Dunkeld,Golf,1,-37.602458,142.325064
Dunkeld,Lawn Bowls,1,-37.650623,142.343373
Dunkeld,Swimming,1,-37.650028,142.342402
Dunkeld,Tennis (Outdoor),1,-37.650028,142.342402
Dunluce,Tennis (Outdoor),1,-36.903814,143.569516
Dunnstown,Australian Rules Football,1,-37.587388,143.959959
Dunnstown,Cricket,1,-37.587388,143.959959
Dunnstown,Netball,1,-37.587388,143.959959
Dunnstown,Tennis (Outdoor),1,-37.587388,143.959959
Dunolly,Archery,1,-36.853322,143.732102
Dunolly,Australian Rules Football,1,-36.853322,143.732102
Dunolly,BMX,1,-36.853322,143.732102
Dunolly,Cricket,1,-36.853322,143.732102
Dunolly,Golf,1,-36.853728,143.721945
Dunolly,Lawn Bowls,1,-36.858644,143.732557
Dunolly,Netball,1,-36.853322,143.732102
Dunolly,Swimming,1,-36.858251,143.732858
Dunolly,Tennis (Outdoor),2,-36.859401,143.733394
Dunstown,Cycling,1,-37.58817,143.96273
Eagle Point,Golf,1,-37.905553,147.685834
Eagle Point,Lawn Bowls,1,-37.905553,147.685834
Eaglehawk,Australian Rules Football,1,-36.715097,144.252873
Eaglehawk,BMX,2,-36.7208145,144.2494355
Eaglehawk,Badminton,1,-36.726001,144.248457
Eaglehawk,Baseball,1,-36.724322,144.248286
Eaglehawk,Basketball,1,-36.715511,144.254708
Eaglehawk,Boxing,1,-36.715511,144.254708
Eaglehawk,Cricket,2,-36.7197095,144.25057950000001
Eaglehawk,Croquet,1,-36.715952,144.254424
Eaglehawk,Equestrian,1,-36.707828,144.251403
Eaglehawk,Fitness / Gymnasium Workouts,1,-36.715511,144.254708
Eaglehawk,Golf,2,-36.717095,144.24872349999998
Eaglehawk,Lawn Bowls,1,-36.714178,144.253525
Eaglehawk,Netball,1,-36.715097,144.252873
Eaglehawk,Netball (Indoor),1,-36.715511,144.254708
Eaglehawk,Skating,2,-38.214949000000004,144.2534935
Eaglehawk,Squash / Racquetball,1,-36.715511,144.254708
Eaglehawk,Swimming,1,-36.715511,144.254708
Eaglehawk,Table Tennis,1,-36.726001,144.248457
Eaglehawk,Tennis (Outdoor),2,-36.724322,144.248286
East Doncaster,Athletics,1,-37.779388,145.147015
East Doncaster,Australian Rules Football,3,-37.78212466666667,145.15282533333334
East Doncaster,Baseball,1,-37.75117,145.174676
East Doncaster,Basketball,1,-37.788628,145.151316
East Doncaster,Cricket,5,-37.784976,145.1516566
East Doncaster,Fitness / Gymnasium Workouts,2,-37.7825585,145.1574125
East Doncaster,Netball (Indoor),1,-37.788628,145.151316
East Doncaster,Soccer,1,-37.799118,145.152792
East Doncaster,Soccer (Indoor Soccer / Futsal),1,-37.788628,145.151316
East Geelong,Cricket,1,-38.152165,144.378489
East Geelong,Golf,1,-38.149688,144.385214
East Geelong,Soccer,1,-38.152165,144.378489
East Geelong,Tennis (Outdoor),1,-38.152165,144.378489
East Ivanhoe Vic ,Fitness / Gymnasium Workouts,1,-37.76643,145.044021
East Ivanhoe Vic ,Gymnastics,1,-37.76643,145.044021
East Keilor,Aerobics,1,-37.738815,144.870789
East Keilor,Fitness / Gymnasium Workouts,1,-37.738815,144.870789
East Keilor,Soccer,1,-37.739438,144.872
East Keilor,Swimming,1,-37.738815,144.870789
East Keilor,Tennis (Outdoor),1,-37.739438,144.872
East Malvern,Australian Rules Football,4,-37.871872,145.06641925000002
East Malvern,Basketball,1,-37.870796,145.037935
East Malvern,Cricket,7,-37.874106285714284,145.06789614285714
East Malvern,Fitness / Gymnasium Workouts,1,-37.874071,145.038909
East Malvern,Golf,1,-37.875927,145.077862
East Malvern,Lacrosse,1,-37.882645,145.080485
East Malvern,Lawn Bowls,2,-37.877206,145.0735825
East Malvern,Netball,1,-37.870796,145.037935
East Malvern,Soccer,1,-37.865966,145.048626
East Malvern,Tennis (Outdoor),5,-37.876171,145.0572938
Echuca,Australian Rules Football,3,-36.13209533333333,144.752162
Echuca,Badminton,1,-36.143764,144.753281
Echuca,Basketball,2,-36.1372135,144.743169
Echuca,Carpet Bowls,1,-36.143764,144.753281
Echuca,Cricket,3,-36.13209533333333,144.752162
Echuca,Cricket (Indoor),1,-36.130663,144.733057
Echuca,Cycling,1,-36.127724,144.7495
Echuca,Fitness / Gymnasium Workouts,2,-36.1331315,144.75010650000002
Echuca,Golf,1,-36.13413,144.740173
Echuca,Gymnastics,1,-36.130663,144.733057
Echuca,Hockey,1,-36.135888,144.762282
Echuca,Lawn Bowls,1,-36.140949,144.753134
Echuca,Netball,3,-36.12576666666667,144.744827
Echuca,Netball (Indoor),1,-36.143764,144.753281
Echuca,Shooting Sports,1,-36.137404,144.832306
Echuca,Squash / Racquetball,1,-36.130663,144.733057
Echuca,Swimming,1,-36.13903,144.751304
Echuca,Tennis (Outdoor),4,-36.134986500000004,144.781007
Echuca,Volleyball,1,-36.143764,144.753281
Ecklin South,Cricket,1,-38.379653,142.911972
Edenhope,Australian Rules Football,1,-37.038231,141.28498
Edenhope,Basketball,1,-37.03346,141.298107
Edenhope,Cricket,1,-37.038231,141.28498
Edenhope,Equestrian,1,-37.038051,141.298112
Edenhope,Golf,1,-37.03484,141.281289
Edenhope,Lawn Bowls,1,-37.035274,141.29326
Edenhope,Netball,1,-37.038231,141.28498
Edenhope,Squash / Racquetball,1,-37.03346,141.298107
Edenhope,Swimming,1,-37.03352,141.297578
Edenhope,Tennis (Outdoor),2,-37.036688,141.28857299999999
Edi Upper,Tennis (Outdoor),1,-36.690472,146.452056
Edithvale,Athletics,1,-38.036144,145.11918
Edithvale,Baseball,1,-38.036144,145.11918
Edithvale,Cycling,2,-38.036112,145.1196555
Edithvale,Golf,1,-38.036458,145.122686
Edithvale,Soccer,1,-38.036144,145.11918
Edithvale,Surf Life Saving,1,-38.038767,145.106685
Eildon,Basketball,1,-37.233612,145.907799
Eildon,Golf,1,-37.257765,145.902095
Eildon,Lawn Bowls,1,-37.231756,145.907922
Eildon,Netball,1,-37.233612,145.907799
Eildon,Swimming,1,-37.232993,145.907981
Eildon,Tennis (Outdoor),1,-37.233864,145.911676
Elaine,Australian Rules Football,1,-37.783122,144.02866
Elaine,Cricket,1,-37.783122,144.02866
Elaine,Tennis (Outdoor),1,-37.783122,144.02866
Eldorado,Australian Rules Football,1,-36.309143,146.504606
Eldorado,Cycling,1,-36.309888,146.520141
Eldorado,Tennis (Outdoor),1,-36.309143,146.504606
Elliminyt,Australian Rules Football,1,-38.364438,143.581651
Elliminyt,Beach Volleyball,1,-38.356307,143.583315
Elliminyt,Cricket,1,-38.364438,143.581651
Elliminyt,Cricket (Indoor),1,-38.356307,143.583315
Elliminyt,Equestrian,1,-38.375949,143.572964
Elliminyt,Golf,1,-38.369629,143.578676
Elliminyt,Netball,1,-38.364438,143.581651
Elliminyt,Netball (indoor),1,-38.356307,143.583315
Elliminyt,Soccer (Indoor Soccer / Futsal),1,-38.356307,143.583315
Elliminyt,Tennis (Indoor),1,-38.356307,143.583315
Elliminyt,Tennis (Outdoor),1,-38.364438,143.581651
Ellinbank,Tennis (Outdoor),1,-38.239945,145.936107
Elmhurst,Cricket,1,-37.183506,143.243133
Elmhurst,Golf,1,-37.186553,143.245971
Elmhurst,Tennis (Outdoor),1,-37.183506,143.243133
Elmore,Australian Rules Football,1,-36.49148,144.608149
Elmore,BMX,1,-36.49148,144.608149
Elmore,Cricket,1,-36.49148,144.608149
Elmore,Golf,1,-36.490328,144.606446
Elmore,Lawn Bowls,1,-36.491088,144.606771
Elmore,Netball,1,-36.49148,144.608149
Elmore,Skating,1,-36.49148,144.608149
Elmore,Swimming,1,-36.49233,144.606551
Elmore,Tennis (Outdoor),2,-36.491942,144.60681699999998
Elphinstone,Cricket,1,-37.096658,144.346999
Elphinstone,Tennis (Outdoor),1,-37.096658,144.346999
Elsternwick,Australian Rules Football,1,-37.884783,144.99379
Elsternwick,Cricket,2,-37.8875245,144.993715
Elsternwick,Croquet,1,-37.887625,145.010715
Elsternwick,Fitness / Gymnasium Workouts,2,-37.883808,144.99839300000002
Elsternwick,Golf,1,-37.884783,144.99379
Elsternwick,Lawn Bowls,2,-37.883089999999996,144.99906349999998
Elsternwick,Tennis (Outdoor),2,-37.884783,144.99379
Eltham,Australian Rules Football,2,-37.7174695,145.144548
Eltham,Badminton,1,-37.723284,145.141748
Eltham,Basketball,1,-37.723284,145.141748
Eltham,Cricket,3,-37.723113000000005,145.14322666666666
Eltham,Equestrian,1,-37.735797,145.142531
Eltham,Fitness / Gymnasium Workouts,3,-37.72175333333333,145.141717
Eltham,Gymnastics,1,-37.717426,145.138686
Eltham,Lacrosse,1,-37.7344,145.140584
Eltham,Lawn Bowls,1,-37.719023,145.141859
Eltham,Rugby Union,1,-37.719712,145.143718
Eltham,Skating,1,-37.718085,145.142285
Eltham,Swimming,1,-37.723284,145.141748
Eltham,Tennis (Outdoor),2,-37.718160999999995,145.14416549999999
Eltham,Volleyball,1,-37.723284,145.141748
Eltham North,Cricket,1,-37.695631,145.150263
Eltham North,Soccer,1,-37.695631,145.150263
Eltham North ,Baseball,1,-37.701774,145.125942
Eltham North ,Tennis (Outdoor),2,-37.701774,145.125942
Elwood,Australian Rules Football,1,-37.889417,144.986586
Elwood,Cricket,1,-37.889417,144.986586
Elwood,Croquet,1,-37.889417,144.986586
Elwood,Gaelic Football,1,-37.889417,144.986586
Elwood,Sailing,1,-37.888376,144.982794
Elwood,Soccer,1,-37.889417,144.986586
Elwood,Surf Life Saving,1,-37.889075,144.983999
Elwood,Tennis (Outdoor),1,-37.889417,144.986586
Elwood,Touch Football,1,-37.889417,144.986586
Emerald,Australian Rules Football,1,-37.928364,145.446333
Emerald,Cricket,1,-37.928364,145.446333
Emerald,Golf,1,-37.914305,145.457548
Emerald,Netball,1,-37.928364,145.446333
Emerald,Tennis (Outdoor),1,-37.928364,145.446333
Emu Creek,Cycling,1,-36.80846,144.3613
Endeavour Hills,Fitness / Gymnasium Workouts,1,-37.976437,145.276448
Endeavour Hills,Soccer,1,-37.974215,145.275533
Endeavour Hills ,Australian Rules Football,3,-37.97791633333333,145.262347
Endeavour Hills ,Badminton,1,-37.978588,145.259785
Endeavour Hills ,Basketball,1,-37.978588,145.259785
Endeavour Hills ,Bocce,1,-37.964774,145.249235
Endeavour Hills ,Cricket,8,-37.9742375,145.257186375
Endeavour Hills ,Fitness / Gymnasium Workouts,1,-37.978588,145.259785
Endeavour Hills ,Golf,1,-37.962664,145.253838
Endeavour Hills ,Gridiron,2,-37.975759999999994,145.254967
Endeavour Hills ,Netball (Indoor),1,-37.978588,145.259785
Endeavour Hills ,Rugby Union,1,-37.989384,145.274223
Endeavour Hills ,Soccer,5,-37.9670088,145.25048379999998
Endeavour Hills ,Soccer (Indoor Soccer / Futsal),1,-37.978588,145.259785
Endeavour Hills ,Softball,1,-37.957819,145.237262
Endeavour Hills ,Tennis (Indoor),1,-37.986746,145.260699
Enfield,BMX,1,-37.724128,143.800798
Enfield,Skating,1,-37.724128,143.800798
Enfield,Tennis (Outdoor),1,-37.757743,143.783962
Ensay,Australian Rules Football,1,-37.382802,147.822413
Ensay,Equestrian,1,-37.382802,147.822413
Ensay,Lawn Bowls,1,-37.382802,147.822413
Ensay,Netball,1,-37.382802,147.822413
Ensay,Tennis (Outdoor),1,-37.382802,147.822413
Epping,Aerobics,3,-37.653875666666664,145.02223733333332
Epping,Athletics,1,-37.646185,145.058027
Epping,Australian Rules Football,1,-37.639162,145.02391
Epping,Basketball,1,-37.647829,145.018148
Epping,Cricket,3,-37.645037333333335,145.0403706666667
Epping,Cricket (Indoor),1,-37.647829,145.018148
Epping,Fitness / Gymnasium Workouts,4,-37.652364,145.02121499999998
Epping,Lawn Bowls,1,-37.62445,145.019707
Epping,Martial Arts,1,-37.649827,145.023759
Epping,Netball (Indoor),1,-37.647829,145.018148
Epping,Skating,1,-37.646185,145.058027
Epping,Soccer,4,-37.6346885,145.03270750000001
Epping,Soccer (Indoor Soccer / Futsal),1,-37.647829,145.018148
Epping,Squash / Racquetball,1,-37.649827,145.023759
Epping,Swimming,1,-37.647829,145.018148
Epping,Tennis (Outdoor),4,-37.641136,145.02129300000001
Epsom,Golf,1,-36.713846,144.321531
Epsom,Lawn Bowls,1,-36.713835,144.323065
Eskdale,Cricket,1,-36.459564,147.239681
Eskdale,Lawn Bowls,1,-36.46336,147.248543
Eskdale,Swimming,1,-36.465685,147.252781
Eskdale,Tennis (Outdoor),1,-36.465685,147.252781
Essendon,Aerobics,3,-37.751260333333335,144.91555533333334
Essendon,Australian Rules Football,2,-37.7480755,144.90796949999998
Essendon,Badminton,1,-37.756772,144.913693
Essendon,Cricket,4,-37.746226,144.9105875
Essendon,Croquet,1,-37.751978,144.919345
Essendon,Fitness / Gymnasium Workouts,3,-37.751260333333335,144.91555533333334
Essendon,Gymnastics,1,-37.746211,144.897598
Essendon,Lawn Bowls,3,-37.751313333333336,144.90849566666668
Essendon,Swimming,3,-37.747377666666665,144.89926033333333
Essendon,Tennis (Outdoor),1,-37.744173,144.896594
Eumemmerring ,Australian Rules Football,1,-37.996774,145.242946
Eumemmerring ,BMX,1,-37.992376,145.252631
Eumemmerring ,Bocce,1,-37.996774,145.242946
Eumemmerring ,Cricket,3,-37.996185000000004,145.24379166666665
Eumemmerring ,Fitness / Gymnasium Workouts,1,-38.002875,145.249954
Eumemmerring ,Netball,2,-37.9968075,145.24314950000002
Eumemmerring ,Netball (Indoor),1,-37.996841,145.243353
Eumemmerring ,Soccer,1,-37.992989,145.249168
Eumemmerring ,Squash / Racquetball,1,-38.002875,145.249954
Eumemmerring ,Swimming,1,-38.002875,145.249954
Eumemmerring ,Tennis (Outdoor),1,-37.996774,145.242946
Eumemmerring ,Volleyball,1,-38.002875,145.249954
Euroa,Australian Rules Football,1,-36.746633,145.574776
Euroa,Badminton,1,-36.758321,145.56436
Euroa,Basketball,1,-36.758321,145.56436
Euroa,Cricket,2,-36.746968,145.5771415
Euroa,Croquet,1,-36.749764,145.574052
Euroa,Golf,1,-36.766347,145.56078
Euroa,Lawn Bowls,1,-36.749764,145.574052
Euroa,Netball,1,-36.746633,145.574776
Euroa,Netball (Indoor),1,-36.758321,145.56436
Euroa,Skating,1,-36.750835,145.572347
Euroa,Swimming,1,-36.754141,145.567254
Euroa,Tennis (Outdoor),2,-36.747303,145.579507
Euroa,Volleyball,1,-36.758321,145.56436
Everton,Netball,1,-36.435084,146.545608
Everton,Tennis (Outdoor),2,-36.42187800000001,146.54632099999998
Eynesbury,Basketball,1,-37.76724,144.562905
Eynesbury,Golf,1,-37.76724,144.562905
Eynesbury,Skating,1,-37.76724,144.562905
Eynesbury,Tennis (Outdoor),1,-37.76724,144.562905
Fairfield,Australian Rules Football,2,-37.7817485,145.015735
Fairfield,Cricket,5,-37.7881042,145.011372
Fairfield,Golf,1,-37.786367,145.034196
Fairfield,Lawn Bowls,1,-37.774821,145.018043
Fairfield,Skating,1,-37.790643,145.004188
Fairfield,Soccer,4,-37.79028175,145.00597349999998
Fairhaven,Surf Life Saving,1,-38.468423,144.084186
Fawkner,Aerobics,1,-37.703706,144.96866
Fawkner,Athletics,1,-37.713867,144.970201
Fawkner,Australian Rules Football,1,-37.713867,144.970201
Fawkner,Cricket,1,-37.713867,144.970201
Fawkner,Fitness / Gymnasium Workouts,1,-37.703706,144.96866
Fawkner,Lawn Bowls,1,-37.715109,144.970576
Fawkner,Soccer,3,-37.70181933333333,144.9717246666667
Fawkner,Swimming,1,-37.703706,144.96866
Fawkner,Tennis (Outdoor),2,-37.7049655,144.97364950000002
Ferguson,Tennis (Outdoor),1,-38.631026,143.528977
Fernbank,Cricket,1,-37.76428,147.349298
Fernbank,Tennis (Outdoor),1,-37.76428,147.349298
Ferntree Gully,Aerobics,3,-37.88124066666666,145.27794466666668
Ferntree Gully,Australian Rules Football,5,-37.8833052,145.2764226
Ferntree Gully,Cricket,6,-37.88456183333333,145.27533666666668
Ferntree Gully,Fitness / Gymnasium Workouts,3,-37.88124066666666,145.27794466666668
Ferntree Gully,Gymnastics,1,-37.881,145.276
Ferntree Gully,Lawn Bowls,1,-37.890088,145.285941
Ferntree Gully,Martial Arts,1,-37.904,145.2815
Ferntree Gully,Netball,4,-37.88499775,145.27625425
Ferntree Gully,Netball (Indoor),1,-37.888906,145.279168
Ferntree Gully,Soccer,1,-37.890845,145.269907
Ferntree Gully,Squash / Racquetball,1,-37.874958,145.2705
Ferntree Gully,Tennis (Outdoor),5,-37.8875176,145.2733088
Ferny Creek,Cricket,1,-37.875346,145.345796
Ferny Creek,Tennis (Outdoor),1,-37.875346,145.345796
Fingal,Surf Life Saving,1,-38.447354,144.860053
Fish Creek,Australian Rules Football,1,-38.690776,146.082937
Fish Creek,Cricket,2,-38.693619,146.0853105
Fish Creek,Lawn Bowls,1,-38.690776,146.082937
Fish Creek,Netball,1,-38.690776,146.082937
Fish Creek,Tennis (Indoor),1,-38.690735,146.082463
Fish Creek,Tennis (Outdoor),1,-38.690776,146.082937
Fitzroy,Australian Rules Football,2,-37.78753,144.982377
Fitzroy,Bocce,1,-37.78753,144.982377
Fitzroy,Cricket,2,-37.78753,144.982377
Fitzroy,Fitness / Gymnasium Workouts,3,-37.795268,144.97867933333333
Fitzroy,Lawn Bowls,1,-37.78753,144.982377
Fitzroy,Soccer,1,-37.803315,144.979067
Fitzroy,Swimming,1,-37.7939,144.9809
Fitzroy,Tennis (Outdoor),1,-37.78753,144.982377
Fitzroy ,Fitness / Gymnasium Workouts,1,-37.79809,144.979215
Fitzroy North,Fitness / Gymnasium Workouts,1,-37.78209,144.985022
Fitzroy North,Skating,1,-37.786615,144.983024
Flemington,Cricket,2,-37.7868885,144.93043
Flemington,Lawn Bowls,1,-37.788141,144.923465
Flemington,Soccer,2,-37.7868885,144.93043
Flemington,Tennis (Outdoor),1,-37.785636,144.937395
Flinders,Sailing,1,-38.431334,145.048434
Flinders ,Australian Rules Football,1,-38.471693,145.015443
Flinders ,Cricket,1,-38.471693,145.015443
Flinders ,Golf,1,-38.478858,145.021633
Flinders ,Lawn Bowls,1,-38.478858,145.021633
Flinders ,Tennis (Outdoor),1,-38.471693,145.015443
Flora Hill,Athletics,1,-36.784277,144.290363
Flora Hill,Lacrosse,1,-36.784277,144.290363
Flowerdale,BMX,1,-37.333946,145.3371
Flowerdale,Cricket,1,-37.291851,145.299709
Flowerdale,Skating,1,-37.333946,145.3371
Flowerdale,Tennis (Outdoor),1,-37.291851,145.299709
Flynn,Tennis (Outdoor),1,-38.171286,146.692685
Footscray,Australian Rules Football,2,-37.792154,144.8893485
Footscray,Badminton,2,-37.7987515,144.898076
Footscray,Basketball,3,-37.79770033333333,144.892006
Footscray,Beach Volleyball,1,-37.788284,144.889729
Footscray,Canoeing,1,-37.790896,144.901989
Footscray,Cricket,4,-37.792035,144.89509750000002
Footscray,Cricket (Indoor),1,-37.788284,144.889729
Footscray,Fitness / Gymnasium Workouts,3,-37.79508666666667,144.883656
Footscray,Gridiron,1,-37.79159,144.899676
Footscray,Lawn Bowls,1,-37.792678,144.896318
Footscray,Netball,2,-37.7987515,144.898076
Footscray,Netball (Indoor),1,-37.788284,144.889729
Footscray,Rugby Union,1,-37.79159,144.899676
Footscray,Soccer,1,-37.79159,144.899676
Footscray,Soccer (Indoor Soccer / Futsal),1,-37.788284,144.889729
Footscray,Swimming,1,-37.792875,144.898001
Footscray,Tennis (Outdoor),2,-37.793594,144.889771
Footscray,Volleyball,2,-37.7987515,144.898076
Forest Hill,Australian Rules Football,1,-37.83732,145.174264
Forest Hill,Cricket,3,-37.84165433333333,145.17077700000002
Forest Hill,Cycling,1,-38.581318,145.63365
Forest Hill,Fitness / Gymnasium Workouts,1,-37.837027,145.175526
Forest Hill,Soccer,1,-37.842729,145.161879
Forest Hill,Swimming,1,-37.837027,145.175526
Forrest,Australian Rules Football,1,-38.506294,143.726206
Forrest,Cricket,1,-38.506294,143.726206
Forrest,Netball,1,-38.506294,143.726206
Forrest,Skating,1,-38.51661,143.717638
Forrest,Tennis (Outdoor),1,-38.51661,143.717638
Foster,Australian Rules Football,1,-38.656528,146.205701
Foster,Basketball,1,-38.656528,146.205701
Foster,Cricket,2,-38.656863,146.201502
Foster,Golf,1,-38.657198,146.197303
Foster,Lawn Bowls,1,-38.655309,146.204033
Foster,Netball,1,-38.656528,146.205701
Foster,Swimming,1,-38.657198,146.197303
Foster,Tennis (Outdoor),1,-38.654526,146.1999
Framlingham East,Golf,1,-38.193184,142.697864
Frankston,AFL (Indoor),1,-38.133,145.128
Frankston,Athletics,2,-38.150458,145.140711
Frankston,Australian Rules Football,5,-38.1525032,145.13685279999999
Frankston,Baseball,1,-38.174494,145.159577
Frankston,Cricket,7,-38.15026671428571,145.14465285714286
Frankston,Cricket (Indoor),1,-38.133,145.128
Frankston,Croquet,1,-38.150344,145.123678
